# Constructed from biom file
#OTU ID	13367.FL.103.001.2	13367.FL.103.001.4	13367.FL.103.004.2	13367.FL.103.004.4	13367.FL.103.009.2	13367.FL.103.009.4	13367.FL.103.013.2	13367.FL.103.013.4	13367.FL.103.015.2	13367.FL.103.015.4	13367.FL.103.016.2	13367.FL.103.016.4	13367.FL.103.017.2	13367.FL.103.017.4	13367.FL.103.018.2	13367.FL.103.018.4	13367.FL.103.019.2	13367.FL.103.019.4	13367.FL.103.020.2	13367.FL.103.020.4	13367.FL.103.021.2	13367.FL.103.021.4	13367.FL.103.023.2	13367.FL.103.023.4	13367.FL.103.024.2	13367.FL.103.024.4	13367.FL.103.025.2	13367.FL.103.025.4	13367.FL.103.028.2	13367.FL.103.028.4	13367.FL.103.030.2	13367.FL.103.030.4	13367.FL.103.032.2	13367.FL.103.032.4	13367.FL.103.034.2	13367.FL.103.034.4	13367.FL.103.036.2	13367.FL.103.036.4	13367.FL.103.037.2	13367.FL.103.037.4	13367.FL.103.038.2	13367.FL.103.038.4	13367.FL.103.042.2	13367.FL.103.042.4	13367.FL.103.044.2	13367.FL.103.044.4	13367.FL.103.047.2	13367.FL.103.047.4	13367.FL.103.048.2	13367.FL.103.048.4	13367.FL.103.052.2	13367.FL.103.052.4	13367.FL.103.053.2	13367.FL.103.053.4	13367.FL.103.054.2	13367.FL.103.054.4	13367.FL.103.055.2	13367.FL.103.055.4	13367.FL.103.058.2	13367.FL.103.058.4	RS1F1x8wk	RS1F2x8wk	RS1F3x8wk	RS1F4x8wk	RS1F5x8wk	RS1F6x8wk	RS1F7x8wk	RS1F8x8wk	RS1M1x8wk	RS1M2x8wk	RS1M3x8wk	RS1M4x8wk	RS1M5x8wk	RS1M6x8wk	RS1M7x8wk	RS1M8x8wk	RS2F1x8wk	RS2F2x8wk	RS2F3x8wk	RS2F4x8wk	RS2F5x8wk	RS2F6x8wk	RS2F7x8wk	RS2F8x8wk	RS2M1x8wk	RS2M2x8wk	RS2M3x8wk	RS2M4x8wk	RS2M5x8wk	RS2M6x8wk	RS2M7x8wk	RS2M8x8wk	RS3F1x8wk	RS3F2x8wk	RS3F3x8wk	RS3F4x8wk	RS3F5x8wk	RS3F6x8wk	RS3F7x8wk	RS3F8x8wk	RS3M1x8wk	RS3M2x8wk	RS3M3x8wk	RS3M4x8wk	RS3M5x8wk	RS3M6x8wk	RS3M7x8wk	RS3M8x8wk	RS4F1x8wk	RS4F2x8wk	RS4F3x8wk	RS4F4x8wk	RS4F5x8wk	RS4F6x8wk	RS4F7x8wk	RS4M1x8wk	RS4M2x8wk	RS4M3x8wk	RS4M4x8wk	RS4M5x8wk	RS4M6x8wk	RS4M7x8wk	RS4M8x8wk	WDF1x8wk	WDF2x8wk	WDF3x8wk	WDF4x8wk	WDF5x8wk	WDF6x8wk	WDF7x8wk	WDF8x8wk	WDM1x8wk	WDM2x8wk	WDM3x8wk	WDM4x8wk	WDM5x8wk	WDM6x8wk
1CMET2-PWY	2018.12041301349	1013.382057655696	4824.840965978094	1780.7667252224142	3619.424263153226	9410.795102386563	5016.387122401153	6329.134623868227	2425.2623982051196	1461.767560662603	5426.82447917863	3878.9619737295397	9784.551978425869	4405.59936011677	7546.194873569019	4678.349499527911	3365.4348839681497	4363.676071408693	2401.3992887603417	5011.241495377179	7123.945374026124	4751.5753624679055	3501.325789643903	4264.941318312155	7846.407749302224	4213.047260666178	7049.878096064654	4336.062513772463	4495.660171012755	3366.6493013553613	10077.498306996074	10118.756258074376	7071.383724861483	8962.921444790685	10806.975887621667	10051.193490739262	4033.593208133922	1474.3791109425176	790.5763006626152	1112.4635687298887	2033.3861886942707	1608.877971654199	2013.2525183865012	2999.232211298243	1221.078972782569	1781.7038288962513	3617.7041879586377	1039.5660603713754	2002.8145999303918	1508.8327485347218	2777.3952220211304	4907.800314895158	2706.3111358574647	3491.3740182911565	6628.23677289008	2547.5330490918996	2632.3353702878135	4148.3020959169535	180.21586516848194	3807.7830488441077	18692.53397732396	24779.512456298562	19641.29531813839	17908.980297266484	25202.352072762707	19539.45891208759	9164.120796499468	24165.337709654057	15333.31168758472	22178.430181916938	20100.159710311567	28631.944731217434	20758.013078819236	20549.67556526433	24271.030805916795	19707.15736140889	21974.729002331274	15932.310015401454	15447.694386587607	21698.295419585163	20512.851587126403	30602.529124873203	17413.297074006787	14523.853927274615	15018.918895501056	7147.480863655871	31602.786656356544	25161.59939540388	16427.688608573277	29459.375135329028	19640.941316357083	33697.21522253306	45039.09331075514	18475.860848458513	6069.480949578987	19936.191070660705	24520.908056059852	30006.10396368489	20184.54600614773	13478.887656973966	37303.17020996788	31303.559844019317	21430.508115681394	30294.45810017087	14432.522439968452	4966.266967256574	19733.526735356412	26743.715327697813	26890.099785634087	34155.7780191728	35128.79436320954	21570.273659670245	42006.1224897421	24944.430014865768	13462.337779951322	24428.311682122156	27755.000421553355	29303.953576682485	24198.93664443676	17140.513397546096	20177.926491617964	35953.07310166021	32934.50636422411	36729.66025522131	31374.50679084347	9775.158320040362	29337.917154457373	43612.9588881598	18121.7577108501	74.55939508718554	14344.774301583348	28679.36264810646	45741.60102180743	23980.186548896705	9566.023997259988	16743.690000435912	28207.763638263626
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4.378039864783206	2.6272451545672713	0.5612204400494336	0.7689617709816259	0.12018701668696834	4.732029769248477	3.8204729351044593	5.362219636645855	0.03446644477499239	0.0	21.371009638945186	10.886935106174006	1.2151202386001747	8.44831575154375	10.030535663175648	1.0728787505576174	8.556371244143305	10.789273407722149	3.1417848553212804	10.643369097092188	12.187989951292101	51.85512654467592	0.27866119571188264	0.6901787750317262	7.914460025149961	37.57990849412504	14.346996752164786	14.756231529848593	13.40050968735602	20.543538102287453	19.770909369073443	47.090378048791905	0.2350730325603484	0.37681894361494617	0.816913421521614	2.029397271913412	5.569137248340066	4.261736092415155	0.05161489423249913	0.034481571617094	2.274053119968279	9.081148138567254	4.6108376277830425	8.332798502476383	0.619546440946116	0.9407888471703457	2.549873903232681	6.781093742985723	0.8862477450926576	16.56878114604314	6.234392301906461	10.168365306466196	0.14837541820531655	1.7831953489207224	0.23378292325171096	0.3673248954168915	4.396410154152341	10.341646392948505	0.0	0.10680506699051555	16.600367030615015	56.78264077936464	208.44936405270525	220.6717664241497	513.928801260707	226.60471847096377	15.012108102935178	99.15451496594223	930.3680006810782	1035.8900264334757	735.3516686565288	895.0479708959358	1053.5401269094598	915.4669842445841	621.8000884105115	977.6288803741465	41.291695594057245	31.747053055497652	27.650073766663322	15.718490886093633	16.627010487870358	59.4455748052316	12.451994682421452	16.528667972814755	14.173693020918472	9.404644615209538	36.2541406787915	16.93068727680341	43.76960595950033	19.161286890442174	27.01686599371747	78.4060599873818	101.2928355009934	41.76871855793409	256.34869564938634	66.64962965463702	215.18131296893583	82.35962793302204	371.60478281744264	680.7406524160228	14.990268688718052	18.667626750246097	11.341200369505879	12.891624879052952	13.364137721395908	9.888377721647895	16.454532388603806	55.837647728972655	240.3740553609479	554.7646679525261	118.86162303242884	605.3092284626623	739.4547000696065	188.02948382051397	306.6624742508627	2.592952382131984	25.899947593103935	22.15343439023577	29.72731025346617	41.16585069873199	21.480515065050206	52.94133281489186	2944.316130566302	112.3879849910789	14.674305685460922	10.231073845935029	162.21561675168255	96.39257196665544	105.68800442478711	37.81178835576266	35.533383192787866	217.56005717802313	735.6123256540711	953.9421210766925	344.0122262698553	61.290499162051454	1175.7663045909342
AEROBACTINSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013005380848783423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.444387677353696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.984800983127531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02402079089784806	0.07688989461467305	63.731289176721226	0.48850083690350515	0.0	0.27406187295930035	0.058348656148905206	0.41410136386538615	1.9480017697986762	3.1077850701597773	1.8125988048390433	1.1852772840390422	119.75809810371749	38.988122102590516	1.1978420747837346	2.9955493351012032	0.06003937705446484	0.05866533676005996	0.05130396738687679	0.018451081036672586	0.05995225659020097	0.2977488617832061	91.82386453412414	20.606194967841336	0.04901042057218629	0.017886266939412775	0.1524730541073127	0.06238616438814333	60.75139499955264	0.03414503960378953	31.93759883391154	0.14034778068148157	0.28183119494737835	0.10428581363458228	0.0	0.260697747709794	11.246305981986616	3.1469292941902762	0.8776241300999025	0.9273956668126877	0.07756473627802864	0.09324287243714377	6.4017953967367545	0.042391487547761925	0.023499191636595505	0.030155705149081304	0.017207033747940245	0.06584210275171308	0.7930442470815239	39.00101224985536	0.4932305096758899	1.6159851439989064	1.7879239428073008	0.7552426049678241	0.808596114183786	0.0	3.416869538094961	0.11752246589787689	0.15794074176031533	0.1886049149798364	0.1080989173634214	150.66413564664668	691.1624413490301	0.22628933511221816	0.0237426096048289	0.015590363600331232	0.5482715528859423	0.2854917238313964	0.4126315563580027	33.96	0.1353861849344891	0.6004715887380465	2.1984860735104994	2.7387643127465577	1.3815694585405554	301.4495752671408	2.3115288947364747
ALL-CHORISMATE-PWY	12.472830996619546	3.6169175291469498	42.638654948453166	11.823441278099207	9.676477988134986	162.11420911965513	0.0	10.070533267402816	8.777510621647437	0.0	191.54383136466518	139.39851130792542	135.4117102577827	27.229221401846246	26.117454029138763	4.98592753255568	0.0	136.3711072355035	0.0	88.22131703701326	0.0	0.0	6.808626401697187	9.994116014180875	11.447072604877746	346.8266778740943	37.554198192623154	107.7891820306688	4.712665125612183	0.0	72.09216671872204	51.609659610903385	8.957780164399743	27.5218112868496	58.28317770175977	153.86720596680587	18.104226207531177	46.374338739781486	4.313257650817016	3.068150189578266	7.692708712199815	2.8521813288640874	0.0	45.91557345901128	0.7071573584585302	11.74717603014094	33.27593051396886	29.103108014664986	15.146355614364316	58.66607280583448	0.0	45.188309923389085	15.183467237299146	49.422431990505316	43.08521524235739	35.75853258441351	10.427689530394009	9.452846818239747	0.0	7.965415998270774	12.13651878679997	43.86829035792298	1513.7828745422053	337.7407864492556	911.477875404587	732.4963244640657	116.28407130961936	937.4049290343661	61.77946283865461	638.813427373097	369.90352965823246	41.21647583851451	1035.7081037376324	342.5273099429126	171.01912165928402	263.92162250753535	13.818527135522723	3.204429706178994	7.898926920016242	134.02326908248614	172.8959076125523	787.2751875383761	985.8180159433834	327.17765807488627	361.1325469622422	41.690315654636365	422.8353297127804	267.99062660304855	529.0451218480586	1.6084668929307075	398.8913259801191	175.96041410329448	1150.8765891670616	90.95215174924189	0.0	919.4318300933699	438.37442864083965	1388.734883162418	701.531135528207	19.15647367219858	379.8604680227207	484.6889606866089	117.96064976978899	57.74449850113724	86.26654328911724	59.47010846454242	0.0	0.0	1039.5408346800111	2465.4162948499174	1214.4769054960543	1093.1923693544109	2494.274491107523	1776.0345023103714	526.6546943083235	301.91370577669164	918.2721132459071	600.8162924501098	748.7795468355729	624.3536788476302	546.0090710646652	2128.085301516046	9808.417655529178	20.39953205440547	50.18784810875484	13.300839714645269	897.0616852996651	612.2941304161277	1223.3754028842152	49.36952160512931	402.8654473772729	829.2294354585722	2114.2659325446757	582.4262755929627	254.4836412127226	1554.0763510977686	1505.149321877016
ANAEROFRUCAT-PWY	2234.823043092412	1151.053007634792	5246.835130784395	1848.7927336130226	2936.6286792667534	10105.526946089301	5697.850257620028	7125.1414956720655	2305.7536539651137	1358.1014378209263	4627.655135849105	4243.158892806415	9532.6731115283	4608.299148465043	8469.339620331399	4843.571321429507	3965.8905588443517	4872.7611498891065	2529.7049437495216	5245.322877740509	7054.3809787548425	5145.256210600282	3944.8122276947897	4770.2391468524565	8822.716973099954	4619.289854870451	7736.549484237057	4524.7572692871745	3665.7752969812086	3385.9952585031406	10133.20582483325	7219.7180196582385	7659.855338759102	10630.150115612112	12685.275964403683	11108.361758175988	4538.513844519849	1532.0357837769473	784.8666194335723	1076.3062989141085	2031.6247756914147	1229.6527047236157	2047.4897376194908	2741.4872782588363	1293.182697501946	1717.697528910805	3489.6581353788574	1024.5378552766922	1671.528860775119	1530.9298205123928	3191.9022071544073	5388.334753470121	3117.9310085109855	3702.163153883581	7402.42531448765	2845.3275122703753	2833.109680151681	4508.086642290838	146.66666054231504	3732.988006590113	22512.06638300495	28609.531184028787	23527.294923549867	20757.95815676267	31000.84700657706	23059.59999613644	10531.165278446604	30912.836181156807	28067.463493862866	34684.72185459717	34279.699989616594	38284.832602508104	27957.64720830564	26292.98406992609	36796.494196854386	35438.94389357301	25050.44838954561	18627.355652211125	15512.612202184793	25191.246353259703	26761.594087488116	40308.33672196445	20126.07342995494	16844.41132824519	16438.320023452085	7991.17930153544	35664.220322619	28205.316754935357	16605.22894683186	31493.478508224376	19812.11647279492	45379.01333074236	56454.002029518546	22728.52765854315	8014.416210283801	23708.850870173093	29377.05789575651	35266.59039963821	24629.126395198327	18214.0844154357	29913.054084232488	30740.975845370416	24926.653460255053	27120.27775271621	16769.299591998144	5252.708215973486	20943.443514571536	29270.64598690536	33517.71364050168	44076.017055501696	43591.115433977655	30573.546503594353	56279.26600237993	32544.741911036876	17932.57123277905	23792.77919875991	27107.096482269473	27390.876241922055	28571.635729032823	20173.39059389989	20660.06147841996	45847.152602849055	49789.271042760665	37755.01051018124	40394.25512045046	12078.741995388287	30998.241037805892	32792.67179617094	21386.20402342434	101.14762607186697	16123.290747106077	37814.17326460847	62509.04354506247	34008.98539113999	15158.240181662011	18940.33935941305	35738.165415269
ANAGLYCOLYSIS-PWY	2953.3875584409716	1662.5810969586234	6345.309302114157	2503.3871896145474	6689.941466317837	13096.255518515713	7564.100196905838	9265.810680722727	3430.8974746239332	2267.7367180201977	7753.308405828653	5964.6902267328005	12700.342911568263	6358.922887322926	10621.753210265866	6077.706485743998	5424.983570478357	6314.348349231212	3042.8031129855244	6728.935844155911	9164.026950730498	6432.550090999324	4829.522981928107	5700.227637378651	11317.24865869478	6336.928280017555	9703.295164660487	5716.6730355304	5953.085168608313	4434.408889551365	14978.958491137677	15831.47948248631	10712.59819255137	13956.881899345579	16864.486475324735	14323.848414356	5598.7171968099055	2117.409684006114	1251.8587465918379	1606.2636759519407	2784.3580431026594	2323.9044150989153	2716.834236003375	3904.3225115014698	1618.1604550392376	2259.660003347727	4614.405862381543	1478.9760006874	2462.893709594039	1890.1098296980274	3974.2529428785097	6880.3386457077295	3838.131557436836	4875.9231099005665	8772.587188228645	3933.436954366798	3853.8600172313777	5941.65407646994	218.02078222000603	5027.0248180320805	27169.391983178655	35697.158124680456	27117.727412003285	25169.057754004076	42010.082857239315	29128.032311570147	14501.140602933983	35378.78407294184	30075.679153909066	36575.68475248389	40125.64923345024	41281.69298131043	30031.097015553347	29159.690133290685	41609.957840151445	37563.7796074864	30528.275282999155	23746.322718238618	27389.083003362262	29812.062367809318	37165.775367341936	54959.88473414812	24915.777247376598	20432.85923652264	20095.597300613586	10761.895865884178	53430.24941228347	41915.06777315031	27366.655873059484	45039.92531128329	31051.31671651824	56078.57932123019	65111.19217313254	35752.597778394076	9406.460447667783	27161.10730897577	35003.54231796229	42660.78575643296	27426.490682675652	19955.650017128155	62350.63862683966	51737.14234966907	36718.48509853065	52070.74740452944	33864.25935534416	17673.072639019843	36794.44746349429	45648.83099028143	38037.92254081826	49853.60668732835	49829.598430016566	34468.681133752194	63573.310574413	35636.89441933906	19239.79367045601	39645.688796783645	46607.76497504528	49562.645823139224	38339.069549053085	41825.69374387519	39425.81610268824	56877.189076475166	53487.910844663355	64776.114857846514	54362.52376871524	14131.006834620803	38264.163441278615	49832.34872356346	27446.923555405967	105.72438962983591	21491.487083464322	51846.464931549155	80038.30727434295	36949.09629642557	16075.841936244124	25604.45109218861	39331.67898326495
ARG+POLYAMINE-SYN	511.63076848058535	130.1426439349058	1133.2755401844224	647.5088774550348	775.4671887060924	1901.5295885935775	1558.2734770818965	1547.9484024387893	684.3599016296718	356.3008669422906	1406.5450309039174	1025.5764550215722	1204.588212839409	986.5018803452494	1109.5884343249568	517.2148835097113	881.0376142915342	1080.950653659948	319.3617735715335	625.6926839162024	1962.6704367253176	786.8241644128353	142.00758023420113	194.97174004027707	2080.020884857418	1273.5399158621585	2309.145827459184	958.0547225091051	358.69289073956855	236.71480903972238	2200.227321167204	2202.410420265981	571.8660152548352	746.1122306186702	2027.3679823255648	2424.175180264508	762.4494722110068	320.97431674099107	235.80506647029165	412.8420637136181	295.90291068321096	176.3667990987655	430.3944547604388	427.86689467409667	88.07178587530885	169.47956643449442	302.43929150759624	223.7558163116242	219.65375853401332	362.805136639206	614.7531622652608	924.2290256551624	165.23283275176453	455.5409684643138	907.0957270230003	226.87821460733844	389.3230549472666	964.9520840665383	28.86419244470939	622.7326208596888	2143.073591092459	4742.905721416286	4891.518268513515	4186.605232984459	3017.443968797115	2956.4703902638157	1424.2602175274526	6051.953641696941	3370.478858217899	7335.924486754608	6229.748707771454	6170.25613385336	4694.970899028841	4754.166346960241	6267.5521758883015	6677.777330530882	5080.720655478686	3784.9291359186896	1810.902146825633	4136.9992645478815	3397.1467739791296	5663.812975671532	1760.6931979772962	2160.542531310231	3827.895440501073	1460.8779762210906	17244.938473027643	15059.513159918073	12344.740101327092	8138.697808644179	13368.661666258167	10243.382933081171	11202.720518129116	3237.2794112214224	900.5195541223758	5744.219365758918	9654.72320641139	9628.959961590153	4317.867397846085	1988.9992799264305	15321.727085874545	14764.846720314828	12874.947751413107	16311.431307496865	13974.211371916777	4536.256504232637	9936.066652598633	12222.219604320795	7948.94860117537	12238.812124368824	11628.405926614954	5188.712683851572	10194.853917369537	5645.9695981072755	2612.7067108026413	14128.653617612308	19627.174558985458	17958.866320284138	16152.02482320558	17763.93455273527	16306.300724537	15376.368758931041	13747.806788890184	20418.163644392156	3976.3398568687185	2217.00193293763	5355.232335195998	5607.310215279513	3220.6686719730847	47.64208321892613	2089.199575139103	6455.9816386515595	9715.552874219991	7605.395531277888	2691.448586406652	2128.559254056985	4392.071782348381
ARGDEG-PWY	0.25732191859757997	0.21013193632154942	0.35146604616279176	0.23037958541081582	0.14479823453381604	1.7393463398392779	0.0	0.140586237052892	0.041409478837641775	0.0	2.812828557049831	1.387489859212428	25.989212827987394	0.42177246834330934	0.3750902933827146	0.07021027565605552	0.0	0.21129730606012984	0.0	0.1174474297752489	0.0	0.0	0.35101619464347433	0.8862389826665703	0.164370535244393	78.90554518020164	0.16444126524403677	0.16436751621250895	0.2580860734974672	0.0	0.7969610535989642	0.7982016594626291	0.22732228546364935	0.37207607104302654	0.5788379246172831	2.0241240834399603	0.0	0.0	0.06200155353131379	0.04141109946069324	0.5543987510325408	0.2578606668347527	0.0	0.251637480038565	0.0699596959303044	0.1393095320358081	0.0	0.14071984692650888	0.0	23.52172630593474	0.0	0.5383076973019565	0.1446733427460701	0.8506977521436274	0.28932803206351937	0.4956816340503727	0.21059869279683396	0.14077694645198754	0.0	0.10339944486981244	0.24933133596900814	0.2454688485120219	169.39114026072252	0.37598305744097377	219.0886122032866	130.43890743994973	0.11669682284855395	0.4517789968317576	0.027557420064310775	0.0	0.3422250900010288	0.5912280352663434	94.14918493590251	39.19492686614307	23.40209113383427	74.74855596104345	0.05555984876103402	0.05689358216501988	0.1802115205777117	0.15025264004713218	0.4363422980234823	0.4734464646153698	75.1729795646025	15.436873629230398	0.0	0.0	0.4139683483346593	0.0	48.557671983612586	0.021984710694792586	24.746496901398412	0.240177749210709	0.13529467692832564	0.09142548703027496	0.0	0.11580359987706354	9.38575794134585	8.783899004882558	44.326672468779144	0.4615812938804658	0.0	0.05264478390389019	5.348662399086171	0.03294687446598051	0.0	0.0	0.0	0.0	0.07359477749636133	80.97644470108904	0.063998042960461	0.389480868606978	60.34837305146673	1.4469523209484711	0.6068511342171848	0.0	6.892880901190913	0.0	0.0	0.0	0.0	120.02613706868503	3878.6235433156085	0.057969280044593056	0.2826535189885191	0.28020512528275215	1.1198175335673524	0.866276148047784	0.8576800251155882	45.12588018498498	0.6762441232867062	0.0	0.059250699344771826	0.09093687393706396	0.0	267.93523704657605	516.4143115590782
ARGORNPROST-PWY	368.432827590771	57.682963224410244	691.5325333685756	289.6122328508874	445.95123347586474	1725.706442720409	1540.410305388124	1186.2860564401378	387.2102804034494	186.6507126052384	1509.3889833038884	843.0220102064391	886.7470502286902	1082.5107560640577	1272.4827432918698	672.7339171486233	835.8499731067595	859.0782631289256	338.9915086114283	828.0784523250085	1163.134581664338	2194.599212429586	783.0676135471646	667.1402891466505	697.0070306270186	513.9141231713471	1819.0660515196228	648.906042277139	221.22726685029747	173.82830547705262	1365.6197739365023	1997.9664039088857	695.2829395597101	1239.557087896498	1750.1023945958352	2088.855585470181	347.70620981453095	256.36507020602727	140.72409650985492	211.05621745663595	154.71935366777117	108.27923670159879	533.7526011253102	514.8974119253946	42.2626700853008	114.61855237962872	259.6460531853087	289.77661746556754	229.32754485966194	213.77228976086482	712.4913995939913	1000.2206761881444	351.63308482056493	393.3213073478823	750.4593714843036	339.77118997218986	128.48237372809976	535.952582576728	22.65042154416871	359.401315716642	2945.9553897571686	4107.820947449372	4112.049621704526	4505.908564216823	5259.011583792937	3819.2199934850373	981.1683047544551	5671.990081374995	9410.892183795177	12140.937120718288	9571.483775739573	11711.181124843068	9627.606185295142	8781.42230946244	8594.912020026144	12069.230952967895	5268.912836024401	2790.888131846336	1220.1149285070323	4280.389439329196	3539.6961794057825	4444.123536727147	2741.477654596377	2586.9171544274154	2520.971878341843	899.5677672382126	8693.315752608434	7849.122884822958	6179.457677537497	5799.764887244191	6540.186086321876	5777.739552409344	11571.198527662942	4655.7902908959395	2742.1628496386975	5438.163833104623	9587.833676872435	8194.831307840337	7487.183269617827	7914.770530034809	5271.026435379516	6282.444566780142	4713.013213735176	4323.301546018516	5103.401429375761	1727.8248693295075	7042.902671189571	8678.863076944834	8618.571010818638	9271.982439640407	8381.532359228573	9271.836834040294	15856.33354158881	8959.481950663498	6061.506333642586	5880.926946091357	5490.29687194599	4959.076444793292	6896.669695973298	7537.347103950684	8222.836365073683	8890.998568564683	17181.136889238012	9964.215404515176	5477.704828994157	3097.823809883136	13203.075492528804	26402.6636438222	4086.7530240633537	0.0	2264.6966550186144	5253.582393391773	11951.285675685558	12301.889710628371	5381.0828917471945	4100.347230981068	15269.480016115835
ARGSYN-PWY	1935.9590736740286	1071.2399330136548	4104.348624060441	1534.715120004874	5174.827256558769	8829.30403660458	5459.571458836117	6339.023662530191	2410.0628086727033	1623.6160762762613	5455.430597567555	4036.827327370306	6626.2798995514595	4445.907111881558	6192.543551673426	3368.157140334975	3430.9981594962387	3791.623159631913	1642.5489324609623	4243.366569457947	5178.431588772233	4212.562586056904	2847.0719187850314	3257.2210495012223	6367.653232769366	3558.1464560413747	6236.8210445548375	3150.0413948846494	2300.252702862801	1945.229409010608	10039.782477922792	11626.357075037207	6771.146048248549	8479.336511015385	10716.89092441405	9057.081535525534	3179.1510669284785	1273.0824182856975	892.6891346622682	1089.417696953731	1512.276502951139	1123.3501740908257	1853.8226963846732	2168.5321807004284	897.3055164784532	1275.69262720807	2349.804388680175	894.4368033596304	1240.0973104379318	1245.7288716431158	2365.30383113471	4048.870803937335	2146.3948219224544	3065.1084503635625	5202.899666167077	2572.193484253364	2413.835525763827	3517.5241072090666	138.37925690553752	2687.091781225261	17183.260017431745	24727.172173820156	18028.828901185287	15872.810757266823	17146.070992654226	16720.6940803128	6262.282269910072	19284.011536153583	13069.029314537285	18509.073861857207	13409.218908061499	21818.00221950396	17716.990617547766	17980.703199769345	16710.245837459508	15527.98472722279	21009.78228218846	16076.239813907687	9203.214427642148	18637.124778671765	9866.665839396803	16320.261222722143	16665.49223069437	13998.871194313188	12973.505611976441	4874.764539345409	30214.369582249456	23903.277154216103	21043.220992120736	32206.434235987497	23173.112832674156	37299.45291239029	32470.64787204044	10292.240474385093	5580.204727702121	16958.01628787616	20933.94217142153	25904.377418765947	17835.07297094784	12173.023300316325	23781.69393186809	22369.463830265322	22560.84162561346	27312.431709547276	26511.95478211659	14455.698839925657	28306.05261141044	31727.713708948737	22854.576006638337	33538.87922365148	30777.21236649496	16237.323599725103	31476.556657124176	21901.227930766185	11162.760058391972	21067.33696362989	26018.933525531316	23960.051247973715	24312.453259333757	33672.05760583267	30911.911624502995	23998.44060216476	26193.340956997552	36644.61942757583	14892.046929692144	7925.09654257697	29129.43063604211	42653.15758960673	12879.934020130533	60.516877111006835	10902.990984209568	15944.077198995074	30638.854398857857	21491.555418933523	8202.668152172364	18134.337426420618	24207.184227114085
